"route_id","delivery_attempt_time","status","zone_id","driver_id","latitude","longitude"
1480137,"2021-12-14 06:07:28","Success",12,1401385,1.31825770760037,103.830356456433
1480137,"2021-12-14 09:30:02","Success",12,1401385,1.31768770129897,103.828761409931
1480137,"2021-12-14 08:11:22","Success",12,1401385,1.317729076675,103.829153028173
1480137,"2021-12-14 07:55:59","Success",12,1401385,1.31590423871114,103.83036359192
1480137,"2021-12-14 06:09:16","Success",12,1401385,1.31825770760037,103.830356456433
1480137,"2021-12-14 03:55:55","Success",12,1401385,1.31522892800577,103.829182120212
1480137,"2021-12-14 07:02:09","Success",12,1401385,1.31694561774662,103.831782180842
1480137,"2021-12-14 07:15:29","Success",12,1401385,1.31694561774662,103.831782180842
1480137,"2021-12-14 09:27:54","Success",12,1401385,1.31768770129897,103.828761409931
1480137,"2021-12-14 09:11:34","Success",12,1401385,1.31735691812276,103.828739634146
1480137,"2021-12-14 10:49:16","Success",12,1401385,1.31696156568442,103.827299392328
1480137,"2021-12-14 10:14:56","Success",12,1401385,1.31898674921046,103.828061768196
1480137,"2021-12-14 09:08:50","Success",12,1401385,1.31735691812276,103.828739634146
1480137,"2021-12-14 03:54:04","Success",12,1401385,1.31522892800577,103.829182120212
1480137,"2021-12-14 07:10:09","Success",12,1401385,1.31694561774662,103.831782180842
1480137,"2021-12-14 05:08:33","Success",12,1401385,1.31820941390129,103.829875208483
1480137,"2021-12-14 07:01:17","Success",12,1401385,1.31694561774662,103.831782180842
1480137,"2021-12-14 07:51:02","Success",12,1401385,1.31590423871114,103.83036359192
1480137,"2021-12-14 09:24:23","Success",12,1401385,1.31768770129897,103.828761409931
1480137,"2021-12-14 09:29:08","Success",12,1401385,1.31768770129897,103.828761409931
1480137,"2021-12-14 04:24:28","Success",12,1401385,1.31749733074044,103.831624131627
1480137,"2021-12-14 06:05:40","Success",12,1401385,1.31825770760037,103.830356456433
1480137,"2021-12-14 09:16:01","Success",12,1401385,1.31735691812276,103.828739634146
1480137,"2021-12-14 04:24:09","Success",12,1401385,1.31749733074044,103.831624131627
1480137,"2021-12-14 06:10:41","Success",12,1401385,1.31825770760037,103.830356456433
1480137,"2021-12-14 06:13:29","Success",12,1401385,1.31825770760037,103.830356456433
1480137,"2021-12-14 05:21:13","Success",12,1401385,1.31820941390129,103.829875208483
1480137,"2021-12-14 07:53:46","Success",12,1401385,1.31590423871114,103.83036359192
1480137,"2021-12-14 09:13:26","Success",12,1401385,1.31735691812276,103.828739634146
1480137,"2021-12-14 07:57:18","Success",12,1401385,1.31590423871114,103.83036359192
1480137,"2021-12-14 07:52:05","Success",12,1401385,1.31590423871114,103.83036359192
1480137,"2021-12-14 10:13:59","Success",12,1401385,1.31898674921046,103.828061768196
1480137,"2021-12-14 04:02:23","Success",12,1401385,1.31522892800577,103.829182120212
1480137,"2021-12-14 05:12:36","Success",12,1401385,1.31820941390129,103.829875208483
1480137,"2021-12-14 05:10:01","Success",12,1401385,1.31820941390129,103.829875208483
1480137,"2021-12-14 07:07:31","Success",12,1401385,1.31694561774662,103.831782180842
1480137,"2021-12-14 04:27:45","Success",12,1401385,1.31749733074044,103.831624131627
1480137,"2021-12-14 10:39:03","Success",12,1401385,1.31735993259149,103.82717532661
1480137,"2021-12-14 09:46:58","Success",12,1401385,1.31662408987635,103.828824573709
1480137,"2021-12-14 09:50:30","Success",12,1401385,1.31662408987635,103.828824573709
1480137,"2021-12-14 04:23:24","Success",12,1401385,1.31749733074044,103.831624131627
1480137,"2021-12-14 03:59:14","Success",12,1401385,1.31522892800577,103.829182120212
1480137,"2021-12-14 04:23:05","Success",12,1401385,1.31749733074044,103.831624131627
1480137,"2021-12-14 05:35:23","Success",12,1401385,1.31828107863752,103.829382520007
1480137,"2021-12-14 06:15:58","Success",12,1401385,1.31825770760037,103.830356456433
1480137,"2021-12-14 06:26:37","Success",12,1401385,1.31825770760037,103.830356456433
1480137,"2021-12-14 06:16:19","Success",12,1401385,1.31825770760037,103.830356456433
1480137,"2021-12-14 06:59:52","Success",12,1401385,1.31694561774662,103.831782180842
1480137,"2021-12-14 09:27:33","Success",12,1401385,1.31768770129897,103.828761409931
1480388,"2021-12-14 09:25:33","Success",12,1416019,1.2829504248169,103.82798719596
1480388,"2021-12-14 07:01:33","Success",12,1416019,1.28041073351909,103.82926943941
1480388,"2021-12-14 07:58:22","Success",12,1416019,1.28152087242948,103.830034863994
1480388,"2021-12-14 06:55:01","Success",12,1416019,1.28041073351909,103.82926943941
1480388,"2021-12-14 08:22:26","Success",12,1416019,1.28333185060901,103.828895489764
1480388,"2021-12-14 08:46:29","Success",12,1416019,1.2830281903805,103.827240314867
1480388,"2021-12-14 07:55:05","Success",12,1416019,1.28152087242948,103.830034863994
1480388,"2021-12-14 09:02:30","Success",12,1416019,1.2832454338094,103.827860117655
1480388,"2021-12-14 06:41:59","Success",12,1416019,1.28105868207824,103.827431504225
1480388,"2021-12-14 07:23:49","Success",12,1416019,1.28162343560338,103.828880683892
1480388,"2021-12-14 09:15:13","Success",12,1416019,1.28265070691066,103.828173853666
1480388,"2021-12-14 09:28:15","Success",12,1416019,1.2829504248169,103.82798719596
1480388,"2021-12-14 09:22:30","Success",12,1416019,1.2829504248169,103.82798719596
1480388,"2021-12-14 07:13:53","Success",12,1416019,1.28115408008932,103.828845424259
1480388,"2021-12-14 08:48:56","Success",12,1416019,1.28348299231143,103.827046173612
1480388,"2021-12-14 09:13:55","Success",12,1416019,1.28265070691066,103.828173853666
1480388,"2021-12-14 08:53:55","Success",12,1416019,1.2840180923662,103.827421422124
1480388,"2021-12-14 09:03:32","Success",12,1416019,1.2832454338094,103.827860117655
1480388,"2021-12-14 08:34:24","Success",12,1416019,1.28363467212824,103.828128051351
1480388,"2021-12-14 08:27:17","Success",12,1416019,1.28385152232095,103.828962971868
1480388,"2021-12-14 06:57:50","Success",12,1416019,1.28041073351909,103.82926943941
1480388,"2021-12-14 09:10:20","Success",12,1416019,1.28270591991259,103.828488558731
1480388,"2021-12-14 06:44:10","Success",12,1416019,1.28105868207824,103.827431504225
1480388,"2021-12-14 07:42:39","Success",12,1416019,1.2811228296413,103.829937728909
1480388,"2021-12-14 08:35:58","Success",12,1416019,1.28363467212824,103.828128051351
1480388,"2021-12-14 08:44:45","Success",12,1416019,1.2830281903805,103.827240314867
1480388,"2021-12-14 09:41:25","Success",12,1416019,1.27713251366653,103.828736270681
1480388,"2021-12-14 08:52:25","Success",12,1416019,1.2840180923662,103.827421422124
1480388,"2021-12-14 07:34:04","Success",12,1416019,1.28010609389668,103.828377383911
1480388,"2021-12-14 07:52:42","Success",12,1416019,1.28152087242948,103.830034863994
1480388,"2021-12-14 08:21:41","Success",12,1416019,1.28333185060901,103.828895489764
1480388,"2021-12-14 06:39:50","Success",12,1416019,1.28105868207824,103.827431504225
1480388,"2021-12-14 07:00:17","Success",12,1416019,1.28041073351909,103.82926943941
1480388,"2021-12-14 09:09:30","Success",12,1416019,1.28270591991259,103.828488558731
1480388,"2021-12-14 08:23:04","Success",12,1416019,1.2811228296413,103.829937728909
1480388,"2021-12-14 06:58:09","Success",12,1416019,1.28041073351909,103.82926943941
1480388,"2021-12-14 06:56:16","Success",12,1416019,1.28041073351909,103.82926943941
1480388,"2021-12-14 07:10:34","Success",12,1416019,1.28115408008932,103.828845424259
1480388,"2021-12-14 07:56:35","Success",12,1416019,1.28152087242948,103.830034863994
1480388,"2021-12-14 08:25:20","Success",12,1416019,1.28385152232095,103.828962971868
1480388,"2021-12-14 09:16:46","Success",12,1416019,1.28265070691066,103.828173853666
1480388,"2021-12-14 08:43:17","Success",12,1416019,1.2830281903805,103.827240314867
1480388,"2021-12-14 09:13:25","Success",12,1416019,1.28265070691066,103.828173853666
1480388,"2021-12-14 09:23:58","Success",12,1416019,1.2829504248169,103.82798719596
1480388,"2021-12-14 09:01:25","Success",12,1416019,1.2832454338094,103.827860117655
1480388,"2021-12-14 09:04:08","Success",12,1416019,1.2832454338094,103.827860117655
1480388,"2021-12-14 09:27:54","Success",12,1416019,1.2829504248169,103.82798719596
1480388,"2021-12-14 09:04:30","Success",12,1416019,1.2832454338094,103.827860117655
1480388,"2021-12-14 08:32:58","Success",12,1416019,1.28363467212824,103.828128051351
1480388,"2021-12-14 07:24:14","Success",12,1416019,1.28162343560338,103.828880683892
1480388,"2021-12-14 07:16:54","Success",12,1416019,1.28115408008932,103.828845424259
1480388,"2021-12-14 07:11:48","Success",12,1416019,1.28115408008932,103.828845424259
1480388,"2021-12-14 07:14:28","Success",12,1416019,1.28115408008932,103.828845424259
1480388,"2021-12-14 07:31:23","Success",12,1416019,1.28010609389668,103.828377383911
1480388,"2021-12-14 06:58:30","Success",12,1416019,1.28041073351909,103.82926943941
1481033,"2021-12-15 06:11:36","Success",12,1416991,1.31495741009875,103.819705908352
1481033,"2021-12-15 04:09:42","Success",12,1416991,1.31366420040469,103.826565821443
1481033,"2021-12-15 05:19:53","Success",12,1416991,1.31380491786995,103.823380557779
1481033,"2021-12-15 04:33:49","Success",12,1416991,1.3124793649941,103.825045303762
1481033,"2021-12-15 04:33:49","Success",12,1416991,1.3124793649941,103.825045303762
1481033,"2021-12-15 04:10:42","Success",12,1416991,1.31366420040469,103.826565821443
1481033,"2021-12-15 08:19:01","Success",12,1416991,1.32041560554159,103.822297448093
1481033,"2021-12-15 05:20:11","Success",12,1416991,1.31329606841563,103.823251232429
1481033,"2021-12-15 07:34:06","Success",12,1416991,1.31944961613281,103.823473463634
1481033,"2021-12-15 03:54:03","Success",12,1416991,1.31317728003142,103.82707604173
1481033,"2021-12-15 07:13:26","Success",12,1416991,1.31794029647761,103.825167423142
1481033,"2021-12-15 06:53:21","Success",12,1416991,1.3165797017267,103.823033756459
1481033,"2021-12-15 03:28:52","Success",12,1416991,1.31271888871238,103.828953478543
1481033,"2021-12-15 04:52:41","Success",12,1416991,1.31318814238384,103.824938984131
1481033,"2021-12-15 03:37:25","Success",12,1416991,1.31265161408711,103.828101479411
1481033,"2021-12-15 04:51:48","Success",12,1416991,1.31335603549036,103.824824151608
1481033,"2021-12-15 08:14:46","Success",12,1416991,1.32007931178016,103.823966594663
1481033,"2021-12-15 05:22:43","Success",12,1416991,1.31380491786995,103.823380557779
1481033,"2021-12-15 06:55:00","Success",12,1416991,1.31702062072231,103.822942757485
1481033,"2021-12-15 06:37:45","Success",12,1416991,1.32102698261191,103.822174095705
1481033,"2021-12-15 04:44:53","Success",12,1416991,1.31300202811796,103.825049688761
1481033,"2021-12-15 03:38:38","Success",12,1416991,1.31265161408711,103.828101479411
1481033,"2021-12-15 04:30:58","Success",12,1416991,1.30959991477211,103.826538449997
1481033,"2021-12-15 03:55:14","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 03:50:13","Success",12,1416991,1.31297016130259,103.827353851323
1481033,"2021-12-15 05:29:12","Success",12,1416991,1.31306022431023,103.82461575199
1481033,"2021-12-15 05:38:34","Success",12,1416991,1.31193804311266,103.824802341423
1481033,"2021-12-15 08:13:52","Success",12,1416991,1.32007931178016,103.823966594663
1481033,"2021-12-15 08:13:52","Success",12,1416991,1.32007931178016,103.823966594663
1481033,"2021-12-15 08:13:52","Success",12,1416991,1.32007931178016,103.823966594663
1481033,"2021-12-15 07:58:23","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 05:21:01","Success",12,1416991,1.31327925045441,103.822935949371
1481033,"2021-12-15 04:00:10","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 04:00:10","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 05:07:40","Success",12,1416991,1.31434770578369,103.825968428449
1481033,"2021-12-15 05:07:40","Success",12,1416991,1.31434770578369,103.825968428449
1481033,"2021-12-15 07:31:58","Success",12,1416991,1.31893356897384,103.823830545635
1481033,"2021-12-15 05:01:27","Success",12,1416991,1.31409642336528,103.82505448611
1481033,"2021-12-15 03:39:02","Success",12,1416991,1.31265161408711,103.828101479411
1481033,"2021-12-15 07:35:15","Success",12,1416991,1.31997837004758,103.823687739275
1481033,"2021-12-15 05:37:16","Success",12,1416991,1.31193804311266,103.824802341423
1481033,"2021-12-15 03:53:52","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 05:21:45","Success",12,1416991,1.31319462553898,103.823180269874
1481033,"2021-12-15 08:24:33","Success",12,1416991,1.3204606356871,103.822506674896
1481033,"2021-12-15 05:21:49","Success",12,1416991,1.31380491786995,103.823380557779
1481033,"2021-12-15 08:10:05","Fail",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 06:06:59","Success",12,1416991,1.31373501796456,103.821768572153
1481033,"2021-12-15 05:49:27","Success",12,1416991,1.31479008504365,103.825174186894
1481033,"2021-12-15 05:49:27","Success",12,1416991,1.31479008504365,103.825174186894
1481033,"2021-12-15 06:49:25","Success",12,1416991,1.31838165760799,103.820391160201
1481033,"2021-12-15 05:52:46","Success",12,1416991,1.31417792060272,103.823667684373
1481033,"2021-12-15 05:16:15","Success",12,1416991,1.31421252888156,103.824405658008
1481033,"2021-12-15 08:01:02","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 03:29:20","Success",12,1416991,1.31291253084417,103.828248030511
1481033,"2021-12-15 06:36:50","Success",12,1416991,1.32108742524344,103.821657777279
1481033,"2021-12-15 06:36:50","Success",12,1416991,1.32108742524344,103.821657777279
1481033,"2021-12-15 05:31:04","Success",12,1416991,1.31259677529672,103.824590614876
1481033,"2021-12-15 05:05:30","Success",12,1416991,1.3147030446241,103.825504460995
1481033,"2021-12-15 05:05:30","Success",12,1416991,1.3147030446241,103.825504460995
1481033,"2021-12-15 05:05:30","Success",12,1416991,1.3147030446241,103.825504460995
1481033,"2021-12-15 05:05:30","Success",12,1416991,1.3147030446241,103.825504460995
1481033,"2021-12-15 06:34:29","Success",12,1416991,1.32108742524344,103.821657777279
1481033,"2021-12-15 04:48:36","Success",12,1416991,1.31290659919935,103.825215980952
1481033,"2021-12-15 05:16:57","Success",12,1416991,1.31375597173379,103.824297721323
1481033,"2021-12-15 05:22:16","Success",12,1416991,1.31380491786995,103.823380557779
1481033,"2021-12-15 07:02:04","Success",12,1416991,1.31736696287546,103.82548874242
1481033,"2021-12-15 05:54:33","Success",12,1416991,1.31518698598413,103.825082897377
1481033,"2021-12-15 05:54:33","Success",12,1416991,1.31518698598413,103.825082897377
1481033,"2021-12-15 05:54:33","Success",12,1416991,1.31518698598413,103.825082897377
1481033,"2021-12-15 05:54:33","Success",12,1416991,1.31518698598413,103.825082897377
1481033,"2021-12-15 03:59:44","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 07:41:57","Success",12,1416991,1.32049058750065,103.824351358611
1481033,"2021-12-15 06:42:20","Success",12,1416991,1.32108742524344,103.821657777279
1481033,"2021-12-15 06:45:52","Fail",12,1416991,1.32108742524344,103.821657777279
1481033,"2021-12-15 08:05:39","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 08:05:39","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 06:25:08","Success",12,1416991,1.32002717489887,103.821769820894
1481033,"2021-12-15 08:01:44","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 08:01:44","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 08:02:50","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 08:02:50","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 07:11:42","Success",12,1416991,1.31819960287705,103.825085539098
1481033,"2021-12-15 08:40:22","Success",12,1416991,1.3208397636986,103.823209600035
1481033,"2021-12-15 07:47:16","Success",12,1416991,1.31928699515384,103.824699548185
1481033,"2021-12-15 07:47:16","Success",12,1416991,1.31928699515384,103.824699548185
1481033,"2021-12-15 05:54:14","Success",12,1416991,1.31550213715458,103.825637533837
1481033,"2021-12-15 04:02:30","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 03:49:40","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 03:42:14","Fail",12,1416991,1.31265161408711,103.828101479411
1481033,"2021-12-15 04:24:18","Success",12,1416991,1.31284527510435,103.826083965656
1481033,"2021-12-15 05:51:39","Success",12,1416991,1.31461466385813,103.824710757503
1481033,"2021-12-15 07:30:17","Success",12,1416991,1.31785436428549,103.824790996896
1481033,"2021-12-15 03:50:20","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 04:49:05","Success",12,1416991,1.31392788973073,103.824831861928
1481033,"2021-12-15 04:11:42","Success",12,1416991,1.31366420040469,103.826565821443
1481033,"2021-12-15 06:42:12","Success",12,1416991,1.32102698261191,103.822174095705
1481033,"2021-12-15 07:12:06","Success",12,1416991,1.31819960287705,103.825085539098
1481033,"2021-12-15 05:11:58","Success",12,1416991,1.31434770578369,103.825968428449
1481033,"2021-12-15 07:59:31","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 05:20:28","Success",12,1416991,1.31380491786995,103.823380557779
1481033,"2021-12-15 04:19:19","Success",12,1416991,1.31337589662468,103.825781137583
1481033,"2021-12-15 04:04:59","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 04:04:59","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 08:32:46","Success",12,1416991,1.31892771094074,103.822611334947
1481033,"2021-12-15 08:32:46","Success",12,1416991,1.31892771094074,103.822611334947
1481033,"2021-12-15 05:32:17","Success",12,1416991,1.31258641493598,103.823627156022
1481033,"2021-12-15 05:03:58","Success",12,1416991,1.31430481393777,103.825496256676
1481033,"2021-12-15 07:41:54","Success",12,1416991,1.32049058750065,103.824351358611
1481033,"2021-12-15 06:34:00","Success",12,1416991,1.32108742524344,103.821657777279
1481033,"2021-12-15 07:32:24","Success",12,1416991,1.31893356897384,103.823830545635
1481033,"2021-12-15 07:58:47","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 07:58:47","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 08:48:02","Success",12,1416991,1.3210423434912,103.82263841545
1481033,"2021-12-15 08:03:43","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 08:41:15","Success",12,1416991,1.3208397636986,103.823209600035
1481033,"2021-12-15 05:48:51","Success",12,1416991,1.3150926124934,103.825835853246
1481033,"2021-12-15 04:18:43","Success",12,1416991,1.31337589662468,103.825781137583
1481033,"2021-12-15 05:26:45","Success",12,1416991,1.31242553341421,103.823281890828
1481033,"2021-12-15 06:02:15","Success",12,1416991,1.3154753933901,103.82510774225
1481033,"2021-12-15 06:02:15","Success",12,1416991,1.3154753933901,103.82510774225
1481033,"2021-12-15 04:18:04","Success",12,1416991,1.31337589662468,103.825781137583
1481033,"2021-12-15 07:58:14","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 07:58:14","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 07:58:14","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 07:28:27","Success",12,1416991,1.31785436428549,103.824790996896
1481033,"2021-12-15 06:38:08","Success",12,1416991,1.32102698261191,103.822174095705
1481033,"2021-12-15 03:52:40","Success",12,1416991,1.31317728003142,103.82707604173
1481033,"2021-12-15 03:52:40","Success",12,1416991,1.31317728003142,103.82707604173
1481033,"2021-12-15 05:10:24","Success",12,1416991,1.31434770578369,103.825968428449
1481033,"2021-12-15 06:57:44","Success",12,1416991,1.31642916628648,103.821927430729
1481033,"2021-12-15 04:18:55","Success",12,1416991,1.31337589662468,103.825781137583
1481033,"2021-12-15 06:59:34","Success",12,1416991,1.31665594562707,103.822115163044
1481033,"2021-12-15 06:40:48","Success",12,1416991,1.32102698261191,103.822174095705
1481033,"2021-12-15 07:20:40","Success",12,1416991,1.31794029647761,103.825167423142
1481033,"2021-12-15 07:28:51","Success",12,1416991,1.31785436428549,103.824790996896
1481033,"2021-12-15 05:47:01","Success",12,1416991,1.3150926124934,103.825835853246
1481033,"2021-12-15 08:27:36","Success",12,1416991,1.31974213085955,103.822149530529
1481033,"2021-12-15 08:41:36","Success",12,1416991,1.3208397636986,103.823209600035
1481033,"2021-12-15 06:49:38","Success",12,1416991,1.31838165760799,103.820391160201
1481033,"2021-12-15 08:02:49","Success",12,1416991,1.32030517808935,103.824808384509
1481033,"2021-12-15 05:48:53","Success",12,1416991,1.31474071460413,103.825093425358
1481033,"2021-12-15 03:27:07","Success",12,1416991,1.31271888871238,103.828953478543
1481033,"2021-12-15 08:42:39","Success",12,1416991,1.3208397636986,103.823209600035
1481033,"2021-12-15 07:40:36","Success",12,1416991,1.32049058750065,103.824351358611
1481033,"2021-12-15 04:19:22","Success",12,1416991,1.31337589662468,103.825781137583
1481033,"2021-12-15 06:40:27","Success",12,1416991,1.32108742524344,103.821657777279
1481033,"2021-12-15 06:43:13","Success",12,1416991,1.32102698261191,103.822174095705
1481033,"2021-12-15 06:37:51","Success",12,1416991,1.32108742524344,103.821657777279
1481033,"2021-12-15 08:21:52","Success",12,1416991,1.3204606356871,103.822506674896
1481033,"2021-12-15 03:32:40","Success",12,1416991,1.31291253084417,103.828248030511
1481033,"2021-12-15 05:38:58","Success",12,1416991,1.31193804311266,103.824802341423
1481033,"2021-12-15 05:38:58","Success",12,1416991,1.31193804311266,103.824802341423
1481033,"2021-12-15 08:30:35","Success",12,1416991,1.31920433534398,103.822835517953
1481033,"2021-12-15 07:40:54","Success",12,1416991,1.32049058750065,103.824351358611
1481033,"2021-12-15 06:14:09","Success",12,1416991,1.31570478840838,103.821010534139
1481033,"2021-12-15 04:09:08","Success",12,1416991,1.31366420040469,103.826565821443
1481033,"2021-12-15 08:41:49","Success",12,1416991,1.3208397636986,103.823209600035
1481033,"2021-12-15 08:35:40","Success",12,1416991,1.32068748082661,103.823081581199
1481033,"2021-12-15 06:52:02","Success",12,1416991,1.31545176112379,103.822040891545
1481033,"2021-12-15 03:38:42","Success",12,1416991,1.31265161408711,103.828101479411
1481033,"2021-12-15 08:27:21","Success",12,1416991,1.31976201395829,103.822917394373
1481033,"2021-12-15 08:41:01","Success",12,1416991,1.3208397636986,103.823209600035
1481033,"2021-12-15 08:41:01","Success",12,1416991,1.3208397636986,103.823209600035
1481033,"2021-12-15 03:32:04","Success",12,1416991,1.31291253084417,103.828248030511
1481033,"2021-12-15 04:30:29","Success",12,1416991,1.30959991477211,103.826538449997
1481033,"2021-12-15 07:48:07","Success",12,1416991,1.31928699515384,103.824699548185
1481033,"2021-12-15 07:48:07","Success",12,1416991,1.31928699515384,103.824699548185
1481033,"2021-12-15 08:26:51","Success",12,1416991,1.31976201395829,103.822917394373
1481033,"2021-12-15 03:32:22","Success",12,1416991,1.31291253084417,103.828248030511
1481033,"2021-12-15 04:19:04","Success",12,1416991,1.31337589662468,103.825781137583
1481033,"2021-12-15 06:01:03","Success",12,1416991,1.3154753933901,103.82510774225
1481033,"2021-12-15 05:30:01","Success",12,1416991,1.31306022431023,103.82461575199
1481033,"2021-12-15 03:30:22","Success",12,1416991,1.31271888871238,103.828953478543
1481033,"2021-12-15 03:52:47","Success",12,1416991,1.31239784029159,103.827297069751
1481033,"2021-12-15 06:39:25","Success",12,1416991,1.32102698261191,103.822174095705
1481033,"2021-12-15 06:58:46","Success",12,1416991,1.31665594562707,103.822115163044
1481033,"2021-12-15 05:08:45","Success",12,1416991,1.31434770578369,103.825968428449
1481033,"2021-12-15 07:43:32","Success",12,1416991,1.32049058750065,103.824351358611
1481033,"2021-12-15 03:33:12","Success",12,1416991,1.31271888871238,103.828953478543
1481033,"2021-12-15 04:52:15","Success",12,1416991,1.31335603549036,103.824824151608
1481033,"2021-12-15 06:38:30","Success",12,1416991,1.32102698261191,103.822174095705
1481033,"2021-12-15 06:19:39","Success",12,1416991,1.31949754766789,103.821653091559
1481033,"2021-12-15 06:19:39","Success",12,1416991,1.31949754766789,103.821653091559
1481033,"2021-12-15 06:19:39","Success",12,1416991,1.31949754766789,103.821653091559
1481033,"2021-12-15 04:46:25","Success",12,1416991,1.31290659919935,103.825215980952
1481033,"2021-12-15 04:46:09","Success",12,1416991,1.31378108665149,103.825018661963
1481033,"2021-12-15 05:47:31","Success",12,1416991,1.3150065291095,103.825663513344
1481033,"2021-12-15 04:45:35","Success",12,1416991,1.31378108665149,103.825018661963
1481033,"2021-12-15 05:23:53","Success",12,1416991,1.31380491786995,103.823380557779
1481033,"2021-12-15 04:47:15","Success",12,1416991,1.31378108665149,103.825018661963
1481033,"2021-12-15 06:37:01","Success",12,1416991,1.32102698261191,103.822174095705
1481033,"2021-12-15 06:17:30","Success",12,1416991,1.31792749795816,103.820490935893
1481033,"2021-12-15 04:19:55","Success",12,1416991,1.31337589662468,103.825781137583
1481033,"2021-12-15 07:01:25","Success",12,1416991,1.31730790981369,103.825251787475
1481033,"2021-12-15 04:10:07","Success",12,1416991,1.31366420040469,103.826565821443
1481033,"2021-12-15 06:09:10","Success",12,1416991,1.31401166843813,103.821745102552
1481033,"2021-12-15 03:28:36","Success",12,1416991,1.31291253084417,103.828248030511
